Id,Zona,Numero,Nombre,PoblacionTotal,Varones,Mujeres,Edad 0-4,Edad 5-9,Edad 10-14,Edad 15-19,Edad 20-24,Edad 25-29,Edad 30-34,Edad 35-39,Edad40-44,Edad 45-49,Edad 50-54,Edad 55-59,Edad 60-64,Edad 65-69,Edad 70-74,Edad 75-79,Edad 80-84,Edad 84+,Hogares,HogaresNBI,% Hogares con NBI,PoblacionSinCobertura,PorcentajeSinCobertura
Hospital San Roque Viejo#02#3,3,0,Hospital San Roque Viejo#02#3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital San Roque Viejo#33#6,6,0,Hospital San Roque Viejo#33#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
PINTANDO CAMINOS,3,0,PINTANDO CAMINOS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
PEQUEÑOS CORAZONES,1,0,PEQUEÑOS CORAZONES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
REALIZANDO SUEÑOS II,3,0,REALIZANDO SUEÑOS II,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
29,5,AP29,VILLA SIBURU,6871,3376,3495,391,480,491,537,632,593,541,490,495,420,361,317,291,254,220,159,103,91,2062,144,7.00,4123,60%
Clínica San Nicolás#99#5,5,0,Clínica San Nicolás#99#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Cordoba#50#5,5,0,Hospital Cordoba#50#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital del Sureste “Florencio Díaz”#09#5,5,0,Hospital del Sureste “Florencio Díaz”#09#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Municipal de Urgencias#49#6,6,0,Hospital Municipal de Urgencias#49#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Nuestra Señora de la Misericordia#16#6,6,0,Hospital Nuestra Señora de la Misericordia#16#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Pediátrico del Niño Jesús#50#5,5,0,Hospital Pediátrico del Niño Jesús#50#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Provincial del Noroeste Elpidio Torres#01#1,1,0,Hospital Provincial del Noroeste Elpidio Torres#01#1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Provincial del Noroeste Elpidio Torres#62#6,6,0,Hospital Provincial del Noroeste Elpidio Torres#62#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital San Roque Nuevo#17#1,1,0,Hospital San Roque Nuevo#17#1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
23,5,AP23,ROSEDAL ANEXO,33912,15932,17980,1929,2369,2424,2652,3119,2926,2669,2419,2446,2074,1781,1568,1435,1257,1086,787,509,452,10649,212,2.00,6782,20%
Clínica Mehelar#76#5,5,0,Clínica Mehelar#76#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Clínica Mehelar#99#5,5,0,Clínica Mehelar#99#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Clínica San Nicolás#75#3,3,0,Clínica San Nicolás#75#3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Cordoba#07#2,2,0,Hospital Cordoba#07#2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Cordoba#95#3,3,0,Hospital Cordoba#95#3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#11#3,3,0,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#11#3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Nuestra Señora de la Misericordia#70#5,5,0,Hospital Nuestra Señora de la Misericordia#70#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital San Roque Viejo#55#5,5,0,Hospital San Roque Viejo#55#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
HPA Madre Teresa de Calcuta#68#3,3,0,HPA Madre Teresa de Calcuta#68#3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
HPA San Jorge#05#2,2,0,HPA San Jorge#05#2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
HPA Madre Teresa de Calcuta#87#5,5,0,HPA Madre Teresa de Calcuta#87#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
HPA San Jorge#95#3,3,0,HPA San Jorge#95#3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#92#6",6,0,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#92#6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
DR. ANTONIO SOBRAL Bº PARQUE DEL ESTE,2,0,DR. ANTONIO SOBRAL Bº PARQUE DEL ESTE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital del Sureste “Florencio Díaz”#31#6,6,0,Hospital del Sureste “Florencio Díaz”#31#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Pediátrico del Niño Jesús#68#3,3,0,Hospital Pediátrico del Niño Jesús#68#3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital San Roque Viejo#24#4,4,0,Hospital San Roque Viejo#24#4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital San Roque Viejo#31#6,6,0,Hospital San Roque Viejo#31#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
HPA Madre Teresa de Calcuta#61#6,6,0,HPA Madre Teresa de Calcuta#61#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Jardín Maternal Garabatos,6,0,Jardín Maternal Garabatos,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
LAS ARDILLITAS TRAVIESAS,6,0,LAS ARDILLITAS TRAVIESAS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Cordoba#85#1,1,0,Hospital Cordoba#85#1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Infantil Municipalidad de Cordoba#32#2,2,0,Hospital Infantil Municipalidad de Cordoba#32#2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Municipal de Urgencias#98#2,2,0,Hospital Municipal de Urgencias#98#2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Municipal Villa el Libertador Principe de Asturias#99#5,5,0,Hospital Municipal Villa el Libertador Principe de Asturias#99#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Neuropsiquiátrico Provincial#38#3,3,0,Hospital Neuropsiquiátrico Provincial#38#3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Neuropsiquiátrico Provincial#92#6,6,0,Hospital Neuropsiquiátrico Provincial#92#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Pediátrico del Niño Jesús#67#6,6,0,Hospital Pediátrico del Niño Jesús#67#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Provincial del Noroeste Elpidio Torres#07#2,2,0,Hospital Provincial del Noroeste Elpidio Torres#07#2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Provincial del Suroeste Eva Perón#34#6,6,0,Hospital Provincial del Suroeste Eva Perón#34#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Rawson#72#2,2,0,Hospital Rawson#72#2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital San Roque Viejo#49#6,6,0,Hospital San Roque Viejo#49#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Tránsito Cáceres de Allende#92#6,6,0,Hospital Tránsito Cáceres de Allende#92#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital San Roque Nuevo#51#1,1,0,Hospital San Roque Nuevo#51#1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital San Roque Nuevo#61#6,6,0,Hospital San Roque Nuevo#61#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital San Roque Nuevo#87#5,5,0,Hospital San Roque Nuevo#87#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital San Roque Viejo#54#6,6,0,Hospital San Roque Viejo#54#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
HPA Comipaz#94#1,1,0,HPA Comipaz#94#1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
HPA Cura Brochero#13#1,1,0,HPA Cura Brochero#13#1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
HPA Madre Teresa de Calcuta#16#6,6,0,HPA Madre Teresa de Calcuta#16#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
OSCAR SOTO LOPEZ Bº LOS SAUCES,3,0,OSCAR SOTO LOPEZ Bº LOS SAUCES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
RONDA DE BARRILETE,1,0,RONDA DE BARRILETE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
CE.CO.PAR.,4,0,CE.CO.PAR.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
"Centro Vecinal de Colonia Lola ",2,0,"Centro Vecinal de Colonia Lola ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
34,6,AP34,VILLA 9 DE JULIO,18422,8944,9478,1048,1287,1317,1441,1695,1589,1450,1314,1329,1126,967,852,780,683,590,428,276,245,4994,499,10.00,11054,60%
73,4,AP73,PARQUE FUTURA,7004,3429,3575,398,489,500,547,644,604,551,499,505,428,368,324,296,259,224,162,105,93,1763,123,7.00,4203,60%
Clínica Mehelar#54#6,6,0,Clínica Mehelar#54#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Cordoba#04#1,1,0,Hospital Cordoba#04#1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital de Niños de la Santísima Trinidad#10#2,2,0,Hospital de Niños de la Santísima Trinidad#10#2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital del Sureste “Florencio Díaz”#32#2,2,0,Hospital del Sureste “Florencio Díaz”#32#2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#09#5,5,0,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#09#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#12#3,3,0,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#12#3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#75#3,3,0,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#75#3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Nuestra Señora de la Misericordia#80#2,2,0,Hospital Nuestra Señora de la Misericordia#80#2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Pediátrico del Niño Jesús#92#6,6,0,Hospital Pediátrico del Niño Jesús#92#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Rawson#49#6,6,0,Hospital Rawson#49#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Neuropsiquiátrico Provincial#98#2,2,0,Hospital Neuropsiquiátrico Provincial#98#2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Provincial del Suroeste Eva Perón#47#3,3,0,Hospital Provincial del Suroeste Eva Perón#47#3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Provincial del Suroeste Eva Perón#96#3,3,0,Hospital Provincial del Suroeste Eva Perón#96#3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Rawson#08#2,2,0,Hospital Rawson#08#2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Rawson#18#1,1,0,Hospital Rawson#18#1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital San Roque Viejo#92#6,6,0,Hospital San Roque Viejo#92#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Polideportivo Social de Villa Urquiza,5,0,Polideportivo Social de Villa Urquiza,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
RINCONCITO DE LUZ (Parque Ituzaingo),3,0,RINCONCITO DE LUZ (Parque Ituzaingo),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Clínica Mehelar#44#4,4,0,Clínica Mehelar#44#4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital de Niños de la Santísima Trinidad#23#5,5,0,Hospital de Niños de la Santísima Trinidad#23#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#51#1,1,0,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#51#1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#98#2,2,0,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#98#2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital San Roque Nuevo#46#4,4,0,Hospital San Roque Nuevo#46#4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital San Roque Nuevo#59#4,4,0,Hospital San Roque Nuevo#59#4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital San Roque Viejo#11#3,3,0,Hospital San Roque Viejo#11#3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital San Roque Viejo#48#1,1,0,Hospital San Roque Viejo#48#1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Tránsito Cáceres de Allende#17#1,1,0,Hospital Tránsito Cáceres de Allende#17#1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
HPA Comipaz#73#4,4,0,HPA Comipaz#73#4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#30#5",5,0,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#30#5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#68#3",3,0,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#68#3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
81,3,AP81,SAN LORENZO,2248,1023,1225,128,157,160,175,206,194,177,160,162,137,118,104,95,83,72,52,33,29,699,20,3.00,449,20%
Clínica Mehelar#85#1,1,0,Clínica Mehelar#85#1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Clínica Mehelar#86#4,4,0,Clínica Mehelar#86#4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Tránsito Cáceres de Allende#65#5,5,0,Hospital Tránsito Cáceres de Allende#65#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
