Centro,Direccion,Longitud,Latitud,Tipo,Id,Ciudad,Horario,institucion
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#39#4,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#39#4,"Córdoba, Argentina",NULL,CS 039 - Ferrer
Hospital del Sureste “Florencio Díaz”#13#1,11 de septiembre 2900,-64.1476593017578,-31.4457454681396,Hospital Provincial Cordoba,Hospital del Sureste “Florencio Díaz”#13#1,"Córdoba, Argentina",NULL,CS 013 - Hipolito Yrigoyen
Hospital Infantil Municipalidad de Cordoba#93#5,Juan Antonio Lavalleja 3050,-64.1817355,-31.37994147,Hospital Municipal Cordoba,Hospital Infantil Municipalidad de Cordoba#93#5,"Córdoba, Argentina",NULL,CS 093 - Villa la Tela
Hospital del Sureste “Florencio Díaz”#46#4,11 de septiembre 2900,-64.1476593017578,-31.4457454681396,Hospital Provincial Cordoba,Hospital del Sureste “Florencio Díaz”#46#4,"Córdoba, Argentina",NULL,CS 046 - Santa Isabel
Hospital Infantil Municipalidad de Cordoba#69#2,Juan Antonio Lavalleja 3050,-64.1817355,-31.37994147,Hospital Municipal Cordoba,Hospital Infantil Municipalidad de Cordoba#69#2,"Córdoba, Argentina",NULL,CS 069 - Gral Arenales
Hospital Infantil Municipalidad de Cordoba#61#6,Juan Antonio Lavalleja 3050,-64.1817355,-31.37994147,Hospital Municipal Cordoba,Hospital Infantil Municipalidad de Cordoba#61#6,"Córdoba, Argentina",NULL,CS 061 - Barrio el Cerrito
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#27#3,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#27#3,"Córdoba, Argentina",NULL,CS 027 - Pilar
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#08#2,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#08#2,"Córdoba, Argentina",NULL,CS 008 - Acosta
Hospital del Sureste “Florencio Díaz”#17#1,11 de septiembre 2900,-64.1476593017578,-31.4457454681396,Hospital Provincial Cordoba,Hospital del Sureste “Florencio Díaz”#17#1,"Córdoba, Argentina",NULL,CS 017 - Villa Azalais Oeste
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#28#5,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#28#5,"Córdoba, Argentina",NULL,CS 028 - Las Violetas
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”,"Córdoba, Argentina",NULL,CS 020 - Las Margaritas
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#72#2,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#72#2,"Córdoba, Argentina",NULL,CS 072 - La Floresta
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#41#4,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#41#4,"Córdoba, Argentina",NULL,CS 041 - Villa el Libertador
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#43#4,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#43#4,"Córdoba, Argentina",NULL,CS 043 - Guemes
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#55#5,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#55#5,"Córdoba, Argentina",NULL,CS 055 - Las Palmas
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#30#5,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#30#5,"Córdoba, Argentina",NULL,CS 030 - Villa Paez
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#73#4,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#73#4,"Córdoba, Argentina",NULL,CS 073 - Parque Futura
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#42#4,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#42#4,"Córdoba, Argentina",NULL,CS 042 - Comercial
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#48#1,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#48#1,"Córdoba, Argentina",NULL,CS 048 - Villa Azalais Este
Hospital Infantil Municipalidad de Cordoba#65#5,Juan Antonio Lavalleja 3050,-64.1817355,-31.37994147,Hospital Municipal Cordoba,Hospital Infantil Municipalidad de Cordoba#65#5,"Córdoba, Argentina",NULL,CS 065 - San Roque
Hospital Infantil Municipalidad de Cordoba#75#3,Juan Antonio Lavalleja 3050,-64.1817355,-31.37994147,Hospital Municipal Cordoba,Hospital Infantil Municipalidad de Cordoba#75#3,"Córdoba, Argentina",NULL,CS 075 - Cerveceros
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#90#3,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#90#3,"Córdoba, Argentina",NULL,CS 090 - Ituzaingo Anexo
Hospital del Sureste “Florencio Díaz”#52#5,11 de septiembre 2900,-64.1476593017578,-31.4457454681396,Hospital Provincial Cordoba,Hospital del Sureste “Florencio Díaz”#52#5,"Córdoba, Argentina",NULL,CS 052 - Villa Urquiza
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#49#6,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#49#6,"Córdoba, Argentina",NULL,CS 049 - Colinas del Cerro
Hospital Municipal de Urgencias#95#3,Catamarca 441,-64.17592637,-31.41266607,Hospital Municipal Cordoba,Hospital Municipal de Urgencias#95#3,"Córdoba, Argentina",NULL,CS 095 - Camino 60 Cuadras
Hospital Infantil Municipalidad de Cordoba#92#6,Juan Antonio Lavalleja 3050,-64.1817355,-31.37994147,Hospital Municipal Cordoba,Hospital Infantil Municipalidad de Cordoba#92#6,"Córdoba, Argentina",NULL,CS 092 - Los Cortaderos
Hospital del Sureste “Florencio Díaz”#29#5,11 de septiembre 2900,-64.1476593017578,-31.4457454681396,Hospital Provincial Cordoba,Hospital del Sureste “Florencio Díaz”#29#5,"Córdoba, Argentina",NULL,CS 029 - Villa Siburu
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#69#2,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#69#2,"Córdoba, Argentina",NULL,CS 069 - Gral Arenales
Hospital del Sureste “Florencio Díaz”#62#6,11 de septiembre 2900,-64.1476593017578,-31.4457454681396,Hospital Provincial Cordoba,Hospital del Sureste “Florencio Díaz”#62#6,"Córdoba, Argentina",NULL,CS 062 - Villa Cornu
Hospital del Sureste “Florencio Díaz”#70#5,11 de septiembre 2900,-64.1476593017578,-31.4457454681396,Hospital Provincial Cordoba,Hospital del Sureste “Florencio Díaz”#70#5,"Córdoba, Argentina",NULL,CS 070 - Estacion Flores
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#45#4,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#45#4,"Córdoba, Argentina",NULL,CS 045 - Cabo Farina
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#93#5,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#93#5,"Córdoba, Argentina",NULL,CS 093 - Villa la Tela
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#32#2,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#32#2,"Córdoba, Argentina",NULL,CS 032 - Yapeyu
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#14#1,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#14#1,"Córdoba, Argentina",NULL,CS 014 - General Bustos
Hospital Municipal Villa el Libertador Principe de Asturias#07#2,Defensa 1200,-64.21937581,-31.46900843,Hospital Municipal Cordoba,Hospital Municipal Villa el Libertador Principe de Asturias#07#2,"Córdoba, Argentina",NULL,CS 007 - Pueyrredon
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#46#4,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#46#4,"Córdoba, Argentina",NULL,CS 046 - Santa Isabel
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#26#5,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#26#5,"Córdoba, Argentina",NULL,CS 026 - Santa Ana
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#85#1,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#85#1,"Córdoba, Argentina",NULL,CS 085 - Patricios Este
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#98#2,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#98#2,"Córdoba, Argentina",NULL,CS 098 - Mercado de Abasto
Hospital Municipal de Urgencias#40#4,Catamarca 441,-64.17592637,-31.41266607,Hospital Municipal Cordoba,Hospital Municipal de Urgencias#40#4,"Córdoba, Argentina",NULL,CS 040 - Las Flores
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#75#3,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#75#3,"Córdoba, Argentina",NULL,CS 075 - Cerveceros
Hospital Municipal de Urgencias#61#6,Catamarca 441,-64.17592637,-31.41266607,Hospital Municipal Cordoba,Hospital Municipal de Urgencias#61#6,"Córdoba, Argentina",NULL,CS 061 - Barrio el Cerrito
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#62#6,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#62#6,"Córdoba, Argentina",NULL,CS 062 - Villa Cornu
Hospital Municipal de Urgencias#77#5,Catamarca 441,-64.17592637,-31.41266607,Hospital Municipal Cordoba,Hospital Municipal de Urgencias#77#5,"Córdoba, Argentina",NULL,CS 077 - Don Bosco
Hospital Municipal Villa el Libertador Principe de Asturias#43#4,Defensa 1200,-64.21937581,-31.46900843,Hospital Municipal Cordoba,Hospital Municipal Villa el Libertador Principe de Asturias#43#4,"Córdoba, Argentina",NULL,CS 043 - Guemes
Hospital Municipal de Urgencias#92#6,Catamarca 441,-64.17592637,-31.41266607,Hospital Municipal Cordoba,Hospital Municipal de Urgencias#92#6,"Córdoba, Argentina",NULL,CS 092 - Los Cortaderos
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#79#4,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#79#4,"Córdoba, Argentina",NULL,CS 079 - Albert Sabin
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#97#4,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#97#4,"Córdoba, Argentina",NULL,CS 097 - Cabildo
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#33#6,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#33#6,"Córdoba, Argentina",NULL,CS 033 - Arguello
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#66#6,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#66#6,"Córdoba, Argentina",NULL,CS 066 - Mercantil Anexo
Hospital Infantil Municipalidad de Cordoba#88#2,Juan Antonio Lavalleja 3050,-64.1817355,-31.37994147,Hospital Municipal Cordoba,Hospital Infantil Municipalidad de Cordoba#88#2,"Córdoba, Argentina",NULL,CS 088 - Villa la Merced
Hospital del Sureste “Florencio Díaz”#41#4,11 de septiembre 2900,-64.1476593017578,-31.4457454681396,Hospital Provincial Cordoba,Hospital del Sureste “Florencio Díaz”#41#4,"Córdoba, Argentina",NULL,CS 041 - Villa el Libertador
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#99#5,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#99#5,"Córdoba, Argentina",NULL,CS 099 - Los Robles
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#67#6,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#67#6,"Córdoba, Argentina",NULL,CS 067 - 16 de Noviembre
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#83#5,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#83#5,"Córdoba, Argentina",NULL,CS 083 - Ameghino Norte
Hospital Municipal Villa el Libertador Principe de Asturias#46#4,Defensa 1200,-64.21937581,-31.46900843,Hospital Municipal Cordoba,Hospital Municipal Villa el Libertador Principe de Asturias#46#4,"Córdoba, Argentina",NULL,CS 046 - Santa Isabel
Hospital Municipal de Urgencias#19#1,Catamarca 441,-64.17592637,-31.41266607,Hospital Municipal Cordoba,Hospital Municipal de Urgencias#19#1,"Córdoba, Argentina",NULL,CS 019 - Sargento Cabral
Hospital Municipal de Urgencias#09#5,Catamarca 441,-64.17592637,-31.41266607,Hospital Municipal Cordoba,Hospital Municipal de Urgencias#09#5,"Córdoba, Argentina",NULL,CS 009 - Alberdi Oeste
Hospital del Sureste “Florencio Díaz”#64#3,11 de septiembre 2900,-64.1476593017578,-31.4457454681396,Hospital Provincial Cordoba,Hospital del Sureste “Florencio Díaz”#64#3,"Córdoba, Argentina",NULL,CS 064 - Ona Biallet
Hospital Municipal Villa el Libertador Principe de Asturias#03#2,Defensa 1200,-64.21937581,-31.46900843,Hospital Municipal Cordoba,Hospital Municipal Villa el Libertador Principe de Asturias#03#2,"Córdoba, Argentina",NULL,CS 003 - Los Pinos
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#81#3,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#81#3,"Córdoba, Argentina",NULL,CS 081 - San Lorenzo
Hospital Municipal de Urgencias#25#1,Catamarca 441,-64.17592637,-31.41266607,Hospital Municipal Cordoba,Hospital Municipal de Urgencias#25#1,"Córdoba, Argentina",NULL,CS 025 - San Martin
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#37#3,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#37#3,"Córdoba, Argentina",NULL,CS 037 - Jose I. Diaz Il secc.
Hospital del Sureste “Florencio Díaz”#78#1,11 de septiembre 2900,-64.1476593017578,-31.4457454681396,Hospital Provincial Cordoba,Hospital del Sureste “Florencio Díaz”#78#1,"Córdoba, Argentina",NULL,CS 078 - Parque Liceo ll Seccion
Hospital Municipal Villa el Libertador Principe de Asturias#17#1,Defensa 1200,-64.21937581,-31.46900843,Hospital Municipal Cordoba,Hospital Municipal Villa el Libertador Principe de Asturias#17#1,"Córdoba, Argentina",NULL,CS 017 - Villa Azalais Oeste
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#70#5,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#70#5,"Córdoba, Argentina",NULL,CS 070 - Estacion Flores
Hospital Municipal de Urgencias#30#5,Catamarca 441,-64.17592637,-31.41266607,Hospital Municipal Cordoba,Hospital Municipal de Urgencias#30#5,"Córdoba, Argentina",NULL,CS 030 - Villa Paez
Hospital Municipal de Urgencias#47#3,Catamarca 441,-64.17592637,-31.41266607,Hospital Municipal Cordoba,Hospital Municipal de Urgencias#47#3,"Córdoba, Argentina",NULL,CS 047 - Coronel Olmedo
Hospital Infantil Municipalidad de Cordoba#90#3,Juan Antonio Lavalleja 3050,-64.1817355,-31.37994147,Hospital Municipal Cordoba,Hospital Infantil Municipalidad de Cordoba#90#3,"Córdoba, Argentina",NULL,CS 090 - Ituzaingo Anexo
Hospital Municipal de Urgencias#48#1,Catamarca 441,-64.17592637,-31.41266607,Hospital Municipal Cordoba,Hospital Municipal de Urgencias#48#1,"Córdoba, Argentina",NULL,CS 048 - Villa Azalais Este
Hospital Municipal Villa el Libertador Principe de Asturias#49#6,Defensa 1200,-64.21937581,-31.46900843,Hospital Municipal Cordoba,Hospital Municipal Villa el Libertador Principe de Asturias#49#6,"Córdoba, Argentina",NULL,CS 049 - Colinas del Cerro
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#82#6,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#82#6,"Córdoba, Argentina",NULL,CS 082 - Villa Allende Parque
Hospital del Sureste “Florencio Díaz”#79#4,11 de septiembre 2900,-64.1476593017578,-31.4457454681396,Hospital Provincial Cordoba,Hospital del Sureste “Florencio Díaz”#79#4,"Córdoba, Argentina",NULL,CS 079 - Albert Sabin
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#57#6,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#57#6,"Córdoba, Argentina",NULL,CS 057 - Arguello I.P.V
Hospital Municipal de Urgencias#32#2,Catamarca 441,-64.17592637,-31.41266607,Hospital Municipal Cordoba,Hospital Municipal de Urgencias#32#2,"Córdoba, Argentina",NULL,CS 032 - Yapeyu
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#13#1,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#13#1,"Córdoba, Argentina",NULL,CS 013 - Hipolito Yrigoyen
Hospital Infantil Municipalidad de Cordoba#37#3,Juan Antonio Lavalleja 3050,-64.1817355,-31.37994147,Hospital Municipal Cordoba,Hospital Infantil Municipalidad de Cordoba#37#3,"Córdoba, Argentina",NULL,CS 037 - Jose I. Diaz Il secc.
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#94#1,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#94#1,"Córdoba, Argentina",NULL,CS 094 - Parque Liceo III Seccion
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#47#3,Manuel Cardeñosa 2900,-64.2134780883789,-31.3694534301758,Hospital Provincial Cordoba,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#47#3,"Córdoba, Argentina",NULL,CS 047 - Coronel Olmedo
Hospital del Sureste “Florencio Díaz”#86#4,11 de septiembre 2900,-64.1476593017578,-31.4457454681396,Hospital Provincial Cordoba,Hospital del Sureste “Florencio Díaz”#86#4,"Córdoba, Argentina",NULL,CS 086 - Villa el Libertador Anexo
